response_fn_20,response_fn_21,response_fn_22,response_fn_23,response_fn_24,response_fn_25,response_fn_26,response_fn_27,response_fn_28,response_fn_29,response_fn_30,response_fn_31,response_fn_32,response_fn_33,response_fn_34,response_fn_35,response_fn_36,response_fn_37,response_fn_38
Viscosity at fragmentation [Pa s],Fraz. cry_1 at fragmentation,Fraz. cry_2 at fragmentation,Fraz. cry_3 at fragmentation,Total cry. at fragmentation [wt.],Temperature at fragmentation [K],Pressure at fragmentation [Pa],Vesicularity at fragmentation [vol.],Undercooling at fragmentation [K],Free space to save more info,Gas_1 diss. at fragmentation [wt.],Gas_2 diss. at fragmentation [wt.],Elongational strain rate at frag [1/s],Deborah number at fragmentation,Reynolds bubble expansion at frag,Deborah/Reynolds ratio at frag,Melt viscosity at fragmentation [Pa s],Reynolds number at fragmentation,u_mix / u_rel at fragmentation
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
2226633.55393,0.378465752639,0.0,0.0,0.378465752639,1373.08462905,101376.663228,0.612931315043,31.85048988553399,,0.000661759632642,1.57148666211e-07,-0.9968820113246863,-0.00022196909357331736,-0.00047181862598160167,0.4704542833838292,488.289270839,0.0007072148953310574,0.0035942353225247915
2369.99775411,0.0859110558804,0.0,0.0,0.0859110558804,1379.28988806,3285649.03048,0.904732646091,23.60729656049284,,0.00459973959831,3.32587936902e-06,4.02893628526848,9.548569947546788e-07,0.43321442235810953,2.2041209744521435e-06,139.885838598,141.6229246192806,1.6680581842541156
8194.46862996,0.195610455221,0.0,0.0,0.195610455221,1375.23925955,1728920.89161,0.8329742477040001,28.654231079369538,,0.00299711057026,3.23189994389e-06,6.547159175194277,5.365049047658924e-06,0.35006191035562423,1.5326000598604478e-05,211.602911566,35.61748865108096,0.807317433676164
153349.814128,0.309457436666,0.0,0.0,0.309457436666,1398.71430037,101300.702949,0.647743388032,6.220867180112691,,0.000561593354813,2.54252964457e-07,0.12239360548058091,1.8769036650960927e-06,0.0007263895593292665,0.002583880289839501,299.761710641,0.012350410608745083,0.013001388206205637
524343.809906,0.319694079381,0.0,0.0,0.319694079381,1366.545127,101300.077851,0.7322682716860001,38.39004095017526,,0.00073577965491,8.49261491713e-08,2.5112127884378417,0.00013167388809783774,0.0033918930129819558,0.03882017728562662,543.112653864,0.01961643548499095,0.011336253034224416
2866.96543107,0.0697496651146,0.0,0.0,0.0697496651146,1384.45688208,2742019.17178,0.9296581531520001,18.788225650060895,,0.00403869124432,3.82083146826e-06,5.979317277017699,1.7142495934621302e-06,0.40925541571012264,4.1887035031354125e-06,141.534111041,77.20772177704355,1.0870581995486477
20147.7664134,0.209637134256,0.0,0.0,0.209637134256,1368.42073082,456793.719793,0.852803943518,36.28692119933248,,0.00170457124404,3.74564884626e-07,14.488075743435314,2.919023658589932e-05,0.2766814251856752,0.00010550125136268311,353.506328387,5.231476856430814,0.1578823199790774
3399.42076684,0.15102436883,0.0,0.0,0.15102436883,1396.16271903,3255380.69694,0.8661072961159999,6.753837323958351,,0.00309828884997,1.3154549857e-05,5.857454045518288,1.9911950923175913e-06,0.6171673233854212,3.2263456227641025e-06,139.317179256,96.47767952016706,1.6077875660947798
,,,,,,,,,,,,,,,,,,
87553.3100811,0.250820939544,0.0,0.0,0.250820939544,1362.9376287,436666.035277,0.8970016138810001,41.78290503742278,,0.00177724140257,4.48826076376e-07,60.621164049347634,0.0005307583573503078,0.1938962817124504,0.002737331281769633,386.13778946,1.4898584766472716,0.09198492873369905
25526.2789457,0.206131143338,0.0,0.0,0.206131143338,1349.80217918,1418517.25648,0.8987742801027,54.289969775852796,,0.00323528644857,4.87573487829e-07,14.341517116915485,3.660855664316705e-05,0.15688538992581444,0.00023334586261013817,329.800973913,8.655395153214185,0.34339336474253146
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
481206.408819,0.322267951275,0.0,0.0,0.322267951275,1388.37559708,101300.335306,0.768686749644,16.559570705404212,,0.000436696091338,3.61623629752e-07,0.8414850550232964,4.0492800140392404e-05,0.0010634010539696806,0.03807857815189539,393.614696338,0.027657185253513673,0.017660432041841964
,,,,,,,,,,,,,,,,,,
51782.2245101,0.217123909542,0.0,0.0,0.217123909542,1358.05208723,274592.022105,0.902802540907,46.772173875852786,,0.00128129248335,5.82643489148e-07,324.31710259330913,0.001679386101898833,1.6509948302478565,0.001017196463084451,514.83252537,0.6619358767736809,0.04427887923987875
125410.424235,0.265104523312,0.0,0.0,0.265104523312,1358.79119631,101389.52592,0.810316385185,46.14391439341125,,0.000748706679731,9.64422783227e-08,14.407010569403116,0.00018067893074717636,0.05848160599908206,0.0030895001541170457,639.990670078,0.061722585029189446,0.010209476618766217
78987.9133959,0.235302053314,0.0,0.0,0.235302053314,1350.08546035,622408.138067,0.907194245934,54.51619844163724,,0.00187947477602,1.25191905132e-06,37.01967109460622,0.00029241065743723394,0.12211884782126943,0.0023944760588078917,488.594216591,2.1165885947581864,0.13953498031675815
1319411.86068,0.349097961815,0.0,0.0,0.349097961815,1365.41541501,101300.183739,0.697158136,39.519752872407025,,0.000680900665315,1.40030386224e-07,0.8508746216920177,0.00011226540678159752,0.0005297014100343891,0.21194092493412292,571.381843537,0.0036555961501956802,0.005698177365258631
1844.79802839,0.0930449409515,0.0,0.0,0.0930449409515,1381.63441381,3019751.26544,0.873623639894,21.432945380118326,,0.00452630400069,2.09856521434e-06,2.993164934015497,5.521784768923011e-07,0.5349437105166172,1.0322179063644651e-06,135.889411724,211.82308185757762,1.9748568350069082
4818.14944369,0.151601148043,0.0,0.0,0.151601148043,1386.33309223,3643052.57576,0.91070321953,16.335354121513774,,0.00427156065076,8.29017700323e-06,6.284381746039988,3.027909041366406e-06,0.3221594903736648,9.398788897556329e-06,130.700988961,77.14243574321614,1.4741247294222337
138335.450868,0.265742430489,0.0,0.0,0.265742430489,1355.52891468,149948.222421,0.8346505720269001,49.37511845765039,,0.00103879361326,7.90302151461e-08,39.12256335015152,0.0005412037440169486,0.12300348287129133,0.0043999058513103624,602.279994249,0.7392724379178766,0.049350259720702505
476240.961942,0.309197128859,0.0,0.0,0.309197128859,1363.28016765,101300.567306,0.767829534995,41.65499998692417,,0.000612179319787,2.14167174089e-07,2.5493390790660193,0.00012140996953344874,0.0033602744485198366,0.03613096828651257,619.299618973,0.016018520814371644,0.008910498331655727
3446.30580764,0.19088983268,0.0,0.0,0.19088983268,1392.41637445,3045196.51899,0.78530671049,10.634699777846436,,0.00397263990823,6.15580860839e-06,4.323939526077465,1.4901617900633363e-06,0.6888885533894105,2.163139135832015e-06,124.118214479,139.46837602390283,1.9351170764399046
4000.2775404,0.11320689847,0.0,0.0,0.11320689847,1381.27498134,3095958.6086,0.922445207504,21.743605150496023,,0.0040702454477,6.0668304936e-06,7.539898007320628,3.0161684655625564e-06,0.4124348202933852,7.313079102819222e-06,149.015056133,62.49510826113801,1.1003989206060105
9227741.96379,0.428659889377,0.0,0.0,0.428659889377,1374.3387595,101300.364609,0.628095643781,30.596408266650315,,0.000711292272288,1.04635880497e-07,0.19486104136468096,0.00017981274085163932,2.134962973340573e-05,8.422288493850862,464.438018877,0.0003904622286107706,0.0037422126982013097
123425.554814,0.275409397687,0.0,0.0,0.275409397687,1377.74923966,101502.539831,0.809853513519,27.18579871450811,,0.000664434022455,1.84365979835e-07,11.698872957668534,0.00014439398855027168,0.04679617835569233,0.0030855936023824362,441.439478328,0.202989535377856,0.025227396490302662
,,,,,,,,,,,,,,,,,,
4188.78689682,0.152017553872,0.0,0.0,0.152017553872,1387.4200265,3822992.9279,0.9045121238959999,15.133258026143949,,0.00459627508417,7.0351928461e-06,5.5932903160965886,2.3429101186211205e-06,0.34689912821994884,6.753865686095399e-06,120.833322905,94.95945895246031,1.6317350405815265
,,,,,,,,,,,,,,,,,,
124194.908327,0.242666458407,0.0,0.0,0.242666458407,1344.37910189,490867.155555,0.9166004581989999,60.30674313044483,,0.00181820874916,1.09293879009e-06,1465.9908243069249,0.01,2.780371501016566,0.0035966416704903558,564.638581778,0.9982812458757581,0.08776020141558169
,,,,,,,,,,,,,,,,,,
67191.2568349,0.252380817547,0.0,0.0,0.252380817547,1386.49000349,162970.985273,0.877710548626,18.405695079425413,,0.000873817507909,5.51704153556e-07,246.22713656949284,0.001654431077300455,1.174896523476891,0.0014081504577139008,335.059801943,0.832843634740664,0.04426839183861583
2359946.72745,0.368357974601,0.0,0.0,0.368357974601,1366.99302379,101300.323434,0.704943399107,37.94214400300211,,0.000733642383495,8.45533269429e-08,0.3021797830868664,7.131281902000282e-05,0.00010329645398436777,0.6903704461219439,538.391762548,0.0033587042032146297,0.006076734436295889
,,,,,,,,,,,,,,,,,,
17588.3696518,0.188315741086,0.0,0.0,0.188315741086,1382.39623877,251118.019606,0.8976987626120001,22.443045697452135,,0.00123647820609,3.55788506411e-07,84.66930946194371,0.00014891951129821177,1.301300329725367,0.00011443900220146758,314.851293897,0.9333207532870748,0.03791384618681909
4247.57594333,0.131894997911,0.0,0.0,0.131894997911,1380.61713316,3324465.44864,0.912621964835,22.255208952870362,,0.00428129462212,6.23708578876e-06,8.910368530101044,3.7847467014711806e-06,0.5132167522920941,7.37455799049427e-06,144.77443794,57.92339874564185,1.0707353947024547
7631.45824463,0.178114396809,0.0,0.0,0.178114396809,1362.67331456,3718660.36474,0.889645722295,39.94674280656636,,0.00509748617979,2.54868474744e-06,7.329032734597138,5.59312072877041e-06,0.2913568419664802,1.919680585161574e-05,173.964403332,55.02791929405431,1.2842596084448838
,,,,,,,,,,,,,,,,,,
79902.4257217,0.244306012334,0.0,0.0,0.244306012334,1345.95460162,628674.400133,0.886486868138,58.64304676391498,,0.00225109915158,1.04267291915e-07,32.26857045048869,0.0002578337053571915,0.12596035541903136,0.0020469432981469293,471.85542992,2.039361051231538,0.12501584168420585
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
4393.41015083,0.12607019139,0.0,0.0,0.12607019139,1370.94361012,3330620.33473,0.9107579537430001,31.924792865772815,,0.0045777665028,4.01054045547e-06,7.352356686449879,3.2301918498812437e-06,0.41561733265996165,7.772033541546337e-06,163.690351783,64.4244701998449,1.1536633898117445
23941.6459013,0.20715435344,0.0,0.0,0.20715435344,1368.43469795,404297.262993,0.8863139626968,36.30655180168446,,0.00181438188825,3.68512187899e-08,38.28498448262659,9.166055418217098e-05,0.4820812986281339,0.00019013505490258763,340.484822855,2.946290106754842,0.08972677283700231
160728.036775,0.274515172351,0.0,0.0,0.274515172351,1371.08065313,140933.859196,0.8642844737241,33.82914920011467,,0.00107932986984,1.04350254406e-07,761.0707462329203,0.01,1.6897561401398973,0.005918013707689257,423.567870856,0.27090241762777123,0.02519326737134345
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
776399.798063,0.34398804543,0.0,0.0,0.34398804543,1397.87565819,101401.527145,0.771736438549,7.05944483262715,,0.00059850562837,2.27579403245e-07,1.0715845011847078,8.319779903301096e-05,0.0008343417231805395,0.09971669487636083,299.813562905,0.017239687829641158,0.01149514618258708
,,,,,,,,,,,,,,,,,,
96235.515523,0.2530500226,0.0,0.0,0.2530500226,1372.94095813,213871.580616,0.89444728208,31.92216405840577,,0.00108866225084,5.55947118527e-07,625.5202067694612,0.006019725956866498,1.8371169568031394,0.0032767243993772335,405.687526874,0.44663446878909063,0.03839358801313165
15658.7490394,0.227949258736,0.0,0.0,0.227949258736,1394.43781279,1757279.70724,0.866503143031,9.437528197366419,,0.00248235922038,5.94071802085e-06,8.834101561571464,1.383309793415345e-05,0.20092721750797973,6.884631214088294e-05,167.615389916,19.910818909989093,0.6971603776322718
19355.9787355,0.212537731394,0.0,0.0,0.212537731394,1379.77736887,101339.853325,0.811462677443,25.157773623872117,,0.000729674948788,1.09553228678e-07,8.791382039594918,1.7016580381441753e-05,0.22104206030832727,7.69834499267047e-05,410.408661547,0.5121838412429152,0.024839932217054994
6792.09782552,0.142692106538,0.0,0.0,0.142692106538,1388.81149764,665138.589746,0.900044694504,15.762813662562621,,0.00174530279852,1.75311355295e-06,24.628765893499107,1.672809872707151e-05,0.9704272078535552,1.723787069415711e-05,231.683531665,8.750676596658261,0.17494517858035522
1297325.08994,0.361627605209,0.0,0.0,0.361627605209,1380.81187247,101300.297769,0.67371861332,24.12329533942784,,0.000714475002449,1.0332622864e-07,0.8087233814542616,0.00010491771335855251,0.0005350402870608619,0.1960931090533336,404.372536747,0.005714640938356071,0.009431951598932046
5519.94007932,0.190810192351,0.0,0.0,0.190810192351,1384.08109643,3692155.92789,0.8777839778876,18.55592377615062,,0.00533579783717,4.68825587281e-07,6.28023980962357,3.4666547432948298e-06,0.36904983502772176,9.393459674719612e-06,113.366151812,74.6433840657691,1.4383202872494278
,,,,,,,,,,,,,,,,,,
4195.64235371,0.14136831546,0.0,0.0,0.14136831546,1374.3618999,3185989.39421,0.888166088118,28.599066887705476,,0.00426638287371,5.41190784928e-06,9.047146939315894,3.795859287888522e-06,0.6604397810599151,5.7474722098003995e-06,162.931765565,57.48167840915656,1.0351185227062627
242177.517346,0.29761847599,0.0,0.0,0.29761847599,1394.92025867,101670.453173,0.842431510588,10.014672239969286,,0.000563604542873,3.0965696952e-07,27.075414939155667,0.0006557056771097035,0.04569443466330302,0.014349792965844427,323.512324027,0.12019254119752557,0.020800288429638176
34079.6768461,0.253798554102,0.0,0.0,0.253798554102,1385.19351426,101300.239687,0.717440005534,19.74165358660025,,0.000675804282285,1.44240516751e-07,0.9274282794642857,3.1606456062157595e-06,0.01975192399284019,0.00016001710047899392,375.542757003,0.13118571128261983,0.023564121754866784
,,,,,,,,,,,,,,,,,,
1254803.10278,0.343492610826,0.0,0.0,0.343492610826,1369.99725042,101340.450721,0.7746274703067001,34.93789169153865,,0.000813162469244,1.50174254494e-08,6.1483320303786595,0.00077149461086673,0.002944871255380515,0.2619790625675563,486.400772959,0.01761506378342017,0.010017072940753892
147600.604238,0.256383567469,0.0,0.0,0.256383567469,1347.61839488,165380.578085,0.871699190295,57.275761550025436,,0.00116156459022,1.2740943411e-07,538.8393666849513,0.007953301611012396,1.252380183195978,0.006350548912963619,680.313720084,0.32685737637258544,0.02908134819130161
4820.85899629,0.146846176346,0.0,0.0,0.146846176346,1384.45287363,2473917.73546,0.8877057409460001,18.963819019305447,,0.00305059228275,8.13791918439e-06,9.28721553472473,4.47723565611277e-06,0.5919798112735476,7.563155990878695e-06,175.134406367,43.8067738159411,0.8823241132248749
2180701.81944,0.380655423353,0.0,0.0,0.380655423353,1377.94627674,101300.63427,0.628321640428,26.988890854067222,,0.000713380311456,1.02799517088e-07,0.39105470824605015,8.527737137759861e-05,0.00017627700960456816,0.4837691061863162,429.754998876,0.0014478302650990805,0.00565315902089892
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
10763.0253997,0.16378730832,0.0,0.0,0.16378730832,1381.61165482,390029.246889,0.8933711990420001,23.138726461990927,,0.00146655351741,7.69293634143e-07,42.90897005936962,4.618303346247185e-05,1.1259968224528436,4.101524315305604e-05,293.82069717,2.9127311846319572,0.077951073216806
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
13605.8986718,0.203443813121,0.0,0.0,0.203443813121,1379.77363394,778538.522598,0.8579918486160001,24.728101405537245,,0.00194966913686,1.63318831203e-06,13.357070878257586,1.817349529219931e-05,0.3678669395561785,4.9402360848531644e-05,259.281525555,9.226156636095023,0.2607704989498741
27548.0722791,0.208619698964,0.0,0.0,0.208619698964,1362.10577947,433659.02829,0.8889130852870001,42.61667875189437,,0.00193862146478,2.770934689e-08,62.143257148705075,0.00017119269395947967,0.6689889342100835,0.0002558976467400278,372.134660291,2.4961854522610327,0.08331748980117
53669.2191122,0.242411062631,0.0,0.0,0.242411062631,1366.25859867,101525.557503,0.817172392327,38.67642497319798,,0.000767426636919,6.87670965157e-08,12.457519561513859,6.685853469430256e-05,0.11297378834890749,0.000591805724774114,538.473129536,0.07036533816205129,0.008371063442189566
58243.7699501,0.242912565676,0.0,0.0,0.242912565676,1373.15171369,119722.844638,0.8646782199763,31.77166368943176,,0.000959438900348,2.83178736108e-08,174.82784379513728,0.001018263271490073,1.0584471958138164,0.0009620350221695784,426.447207455,0.2012128571260358,0.015333532402404211
10733.523713,0.223547075577,0.0,0.0,0.223547075577,1390.77710212,1040549.15907,0.7901932673150001,13.556946418195139,,0.00209756226183,2.57366131862e-06,5.214669450216953,5.597177819948546e-06,0.2605319139405545,2.1483655247033008e-05,200.094394188,27.6446320400268,0.6822738282814756
310302.412604,0.327481413335,0.0,0.0,0.327481413335,1388.76938584,101300.383636,0.625252199915,16.165781914472973,,0.000709811122432,1.0665657862e-07,0.097939210473067,3.0390773298423163e-06,0.00031740446493552484,0.009574778131932239,343.451331314,0.0024173149194001305,0.003833658547253524
,,,,,,,,,,,,,,,,,,
6441.21745688,0.120837393785,0.0,0.0,0.120837393785,1363.02316972,758181.111759,0.8898184053944,41.49159436847435,,0.00242563658612,1.36105934795e-07,23.70691886987179,1.5270141967364057e-05,1.081529897077651,1.4119019741039762e-05,314.078924029,7.640120111821742,0.14867777591333448
30707.740618,0.21494660399,0.0,0.0,0.21494660399,1367.99887796,101994.722054,0.844280356409,36.935845417885275,,0.000795361279676,1.26750629002e-07,77.91273615776906,0.0002392524092776585,1.0258375520134242,0.00023322640978396122,511.890560598,0.5061860666106409,0.022076574778930144
2678.52543497,0.152754353598,0.0,0.0,0.152754353598,1393.93364154,2510958.47507,0.814763170342,9.459345035955039,,0.00300808699029,8.34147754229e-06,4.609818968820503,1.2347517358611756e-06,0.8238969586702023,1.498672525571774e-06,148.347909329,116.08402113242337,1.5446991723641514
2101380.94128,0.401074841792,0.0,0.0,0.401074841792,1385.40672608,101300.314323,0.393496746505,19.528441718833392,,0.000695681602225,1.2022533021e-07,-0.0057180749890287565,-1.2015853802803067e-06,-4.3116222470250055e-06,0.27868521670918495,370.52289011,6.768118319461813e-05,0.005907117166051137
,,,,,,,,,,,,,,,,,,
38923.7093089,0.245029741187,0.0,0.0,0.245029741187,1372.66921885,326105.65813,0.8160029561000001,32.12207352879659,,0.0013750042113,3.33353383511e-07,10.458395939429218,4.070795633847204e-05,0.12788694415123406,0.0003183120576431353,364.666830937,3.96321100707559,0.16418395966504773
,,,,,,,,,,,,,,,,,,
166911.296086,0.265299731648,0.0,0.0,0.265299731648,1361.55608736,181019.210983,0.8841565902690001,43.328060344970936,,0.00108878720787,3.41262471054e-07,576.606630814809,0.009624216008133681,1.0713966616810675,0.008982869139271791,516.871358902,0.3632086888120152,0.03535298708346476
16451.6980445,0.215345182332,0.0,0.0,0.215345182332,1374.39117293,1015297.24134,0.8522073531850001,29.959036835542292,,0.00231505425054,1.77393401429e-06,9.909488437065873,1.630279115424231e-05,0.23630715566067878,6.898983278209324e-05,258.302226373,11.865209934529622,0.3734813246429847
2174.97269865,0.127609433403,0.0,0.0,0.127609433403,1385.1662384,2975924.71478,0.8477263963799999,17.929169782540612,,0.00418349324585,4.21691689253e-06,3.40064321228544,7.396306144579706e-07,0.6152170926447273,1.2022270240873963e-06,135.838936774,180.4647586628826,1.8971597075688555
,,,,,,,,,,,,,,,,,,
185846.930442,0.265466399834,0.0,0.0,0.265466399834,1351.76956503,101452.75983,0.844517029355,53.16550520370879,,0.000697869257865,1.64520987578e-07,37.41430165219581,0.0006953333116710099,0.08567728511698831,0.00811572531414324,767.875853921,0.03804822030467151,0.008528615038934999
7717.85168892,0.15334779291,0.0,0.0,0.15334779291,1402.78616184,129305.052299,0.875486241483,2.131082926528734,,0.000493784997368,5.49946826489e-07,26.18752122366865,2.021114049050294e-05,1.0761703295928426,1.8780614866189078e-05,284.840252288,1.703955962767716,0.04154989579577521
23074.7876644,0.192708258091,0.0,0.0,0.192708258091,1374.09258431,426955.189612,0.911301304128,30.6341643686485,,0.00154649744213,1.08116428566e-06,120.6782370782817,0.000278462469630084,1.2628157620140361,0.00022050918115400345,332.556303324,2.270396631292968,0.08534572279160431
29536.6508383,0.244226127441,0.0,0.0,0.244226127441,1382.67938406,1325667.62995,0.870449160403,21.47218865683203,,0.00266660229815,2.3889704967e-06,11.65083869983437,3.4412675465120145e-05,0.13690724585368372,0.0002513575906851406,199.607206409,9.418406248752945,0.41803110545193584
5438.82748011,0.191499723014,0.0,0.0,0.191499723014,1388.78442662,3644020.77461,0.8738845416909999,13.883400084249615,,0.00479872434913,4.30825907258e-06,6.134778678275236,3.3366002859860146e-06,0.38103557803253296,8.756663362551237e-06,113.910247534,77.15447256521985,1.482640438082148
,,,,,,,,,,,,,,,,,,
1905747.22448,0.370549524371,0.0,0.0,0.370549524371,1375.45402879,101300.135933,0.658737469445,29.481139123003004,,0.000636415470928,1.83283240994e-07,0.5287227587025511,0.00010076119299205293,0.0002518306334424562,0.4001149169768382,469.726944647,0.002152222771195926,0.006306915804412518
3890.45032471,0.138411319031,0.0,0.0,0.138411319031,1384.48437221,3446308.35044,0.9053441069650001,18.30999044571854,,0.00437065209173,6.20109629748e-06,6.037624221273994,2.3489077112164883e-06,0.39976435893494416,5.87573068663367e-06,132.709032014,84.82669829790056,1.4102442406512181
45949.478662,0.225700536455,0.0,0.0,0.225700536455,1350.30259091,826151.483096,0.8982728558442999,54.16867214081867,,0.00253177326891,1.27175139105e-07,20.036179360623002,9.206519960010293e-05,0.12243947798899411,0.0007519241433582274,395.228813662,3.7789753332322062,0.1820521024037328
461583.893067,0.296742315309,0.0,0.0,0.296742315309,1367.14949242,103357.517953,0.8678964732429999,37.784358768510174,,0.000745428753705,1.74050661815e-07,220.02487213664816,0.01,0.1685652692132219,0.05932420151953592,533.584014728,0.032696526539858536,0.010575300326212967
69339.1758273,0.247258627124,0.0,0.0,0.247258627124,1380.28824861,137447.029757,0.883387218034,24.62378529095554,,0.000846489760764,3.20104814395e-07,293.8728965830044,0.0020376904447097274,1.298847538444131,0.0015688449832615802,385.442582673,0.2866886211950987,0.02343589983579901
1525413.88178,0.378025499734,0.0,0.0,0.378025499734,1398.17777414,101300.268152,0.663904020798,6.757393688382535,,0.000625648392493,1.93233141609e-07,0.10038317114617328,1.5312588276404913e-05,5.7963438223047125e-05,0.26417667318976257,294.368247306,0.004258935122087611,0.011721709793168255
3609.6546494,0.139226288899,0.0,0.0,0.139226288899,1381.34430439,3163018.85336,0.882831807923,21.631363543849602,,0.00400081333095,6.87973183287e-06,6.0252387462219374,2.174903105407532e-06,0.5249197900626091,4.143305599410003e-06,150.865532211,85.75322036830086,1.3640456934762426
,,,,,,,,,,,,,,,,,,
93824.3974299,0.257060930595,0.0,0.0,0.257060930595,1380.05079327,356672.906197,0.908050968143,24.720936070033986,,0.00146565789905,9.31870453738e-07,409.43530856554054,0.0038415021112785763,1.088504467393773,0.003529156035965896,303.292385582,1.0861338414071857,0.07488362809155497
89986.8699312,0.260412826614,0.0,0.0,0.260412826614,1381.58761797,322853.439827,0.8949156267210001,23.20575582851052,,0.00142951197451,6.81607257437e-07,140.83759516667163,0.0012673534357719285,0.4408481748065262,0.0028748070383372423,297.902662068,1.160958721205523,0.07215289570796538
2255886.74955,0.354025839805,0.0,0.0,0.354025839805,1358.98211156,101300.529506,0.760127675778,45.95305610111609,,0.000678655225725,1.46075904241e-07,2.114731889598906,0.0004770595648613894,0.0006187404993164156,0.7710171960433246,659.277099468,0.0046711364680825426,0.006238447636272174
60762.2793535,0.241354137382,0.0,0.0,0.241354137382,1366.90066613,101558.125524,0.850959254383,38.034336669664754,,0.000846897615062,8.03953269955e-08,152.16137865151765,0.0009245672196459521,0.9781062489137283,0.0009452625629094631,512.019793088,0.2804012013811329,0.01819413540817627
7541.41645678,0.148675661072,0.0,0.0,0.148675661072,1392.72491285,298382.501133,0.885799575465,12.084122349274821,,0.00107749136221,8.5338403987e-07,26.57508960421422,2.004138180819222e-05,1.0518205310565025,1.9053993734141723e-05,271.851190452,2.2412512715889528,0.059908768869916196
1765.45031513,0.0912474556989,0.0,0.0,0.0912474556989,1384.62717996,1487187.19006,0.8404612179427999,19.421020238361734,,0.00325433124288,4.16440603655e-07,4.493140450384501,7.932416224061906e-07,1.0334831761680972,7.675418823432971e-07,166.749950056,37.95175824786752,0.5305172527078394
235854.165224,0.280694604062,0.0,0.0,0.280694604062,1360.11557785,101367.751761,0.8247035376309999,44.81954678887314,,0.000673632206404,2.04793605803e-07,27.43135007791054,0.0006469798173611059,0.054345078861680995,0.011905030426173413,644.439359413,0.11802435273908911,0.019208640670887078
34188.8794419,0.205192429608,0.0,0.0,0.205192429608,1357.76562069,432660.54679,0.904863655191,46.957476560054374,,0.00183063329931,5.17403937683e-07,187.16662927082294,0.0006399017323700087,1.4181382913672629,0.0004512266090446393,422.373670001,1.99504197833828,0.08054660211489686
,,,,,,,,,,,,,,,,,,
3190.00163028,0.173972106736,0.0,0.0,0.173972106736,1386.15788148,3279347.74416,0.8219750784309999,16.743335963737536,,0.00453346447489,3.7322103967e-06,3.5250549346031392,1.1244930988230136e-06,0.5056828521289377,2.223712143073211e-06,125.057529091,169.1952815326441,2.1362110061342134
65056.6861391,0.26093697404,0.0,0.0,0.26093697404,1390.94817417,220522.287284,0.859407941398,13.91069156613844,,0.00106502561806,4.24308953413e-07,28.086206458660737,0.00018271955184238228,0.15701271484314042,0.0011637245558420134,283.115785505,1.535119706806458,0.07645446142639914
,,,,,,,,,,,,,,,,,,
474882.228477,0.306601214403,0.0,0.0,0.306601214403,1372.76658315,101323.561463,0.831680717465,32.16856977066368,,0.000664069986305,2.02775088722e-07,28.10506460513622,0.0013346595711218067,0.026418161554218684,0.05052053180849281,491.08862937,0.04221744958568374,0.012521571052272992
219711.47566,0.288533619634,0.0,0.0,0.288533619634,1371.97841113,101847.321409,0.811389630152,32.95640658429829,,0.000715920677956,1.32003511202e-07,13.793967995033965,0.0003030693063404469,0.03123547783573925,0.009702726749826722,487.452511898,0.06266851509192597,0.012991169998765458
,,,,,,,,,,,,,,,,,,
506165.846876,0.298362972376,0.0,0.0,0.298362972376,1353.03039787,101423.403965,0.827247438026,51.90469115146243,,0.000766002536051,9.65926163653e-08,29.491131641464936,0.0014927403622678238,0.027132452356393028,0.05501678737550975,721.818234588,0.04620953427059426,0.012563907411170623
9832.27883412,0.190276715551,0.0,0.0,0.190276715551,1378.52884036,2407850.75679,0.8942674236070001,24.930135155654398,,0.00351241008073,5.17608979002e-06,10.904218290499937,1.072133147005107e-05,0.32270940352052696,3.322286661959358e-05,176.173466685,26.21266427989029,0.7313014829095644
13554.2417177,0.181501302148,0.0,0.0,0.181501302148,1382.39324432,269134.861395,0.883411510033,22.434509368707268,,0.0012858721058,3.90734211375e-07,49.30134044045514,6.6824228533776e-05,1.1079768817321294,6.0311933972221454e-05,309.034224022,2.1681493900727857,0.058312632806425194
6311.83021678,0.157376572279,0.0,0.0,0.157376572279,1359.67182873,2775989.14013,0.8853287430534,43.55153822031684,,0.00456058183849,7.16919041186e-07,8.419199480069421,5.314055767948427e-06,0.41837153366658614,1.2701762286206047e-05,203.123952208,41.866997858405405,0.8775223914593536
8632.57485338,0.208851085251,0.0,0.0,0.208851085251,1391.31189299,1723229.14244,0.858225644925,12.585240358838519,,0.00322617725387,2.14257090008e-06,8.683660332174739,7.4962347818981634e-06,0.3760853306324786,1.9932271139880484e-05,148.244265981,26.149921708956082,0.6206915140244337
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
