eval_id,interface,x1,x2,x3,x4,x5,x6,response_fn_1,response_fn_2,response_fn_3,response_fn_4,response_fn_5,response_fn_6,response_fn_7,response_fn_8,response_fn_9,response_fn_10,response_fn_11,response_fn_12,response_fn_13,response_fn_14,response_fn_15,response_fn_16,response_fn_17,response_fn_18,response_fn_19
eval_id,interface,Inlet press. [Pa],Inlet temp. [K],Radius [m],Inlet H2O content [wt.],Inlet CO2 content [wt.],Phenocryst. content [vol.],Total Gas volume fraction,Pressure 1 [Pa],Pressure 2 [Pa],Liquid/particles velocity [m/s],Gas velocity [m/s],Exit temperature [K],Plagioclase crystallinity [-],Pyroxene crystallinity [-],Olivine crystallinity [-],Mach number ,Exit mixture velocity [m/s],Mass flow rate [kg/s],Volume flow rate [m3/s],Fragmentation Code,Fragmentation depth [m],Total crystal content [vol.],Undercooling relative to plag [K],Viscosity at fragmentation [Pa·s],Fragmentation length scale [m]
499,NO_ID,39792668.42,1408.702721,1.623468663,0.0141084068,0.03658448886,0.06917457347,0.8475962717,101573.1488,101573.1694,6.871295829,447.7606349,1384.872579,0.2429193151,0.000577224203,2.978160145e-07,0.3741543761,7.140326612,22923.42979,8.6710548,0,-1,0.2434968371190145,20.06241418476793,0,2.4089135902873875
500,NO_ID,38731229.23,1400.742395,5.719145401,0.005144260751,0.01388690711,0.02244421113,0.8384241909,262090.9465,262090.9561,29.54812216,259.8000966,1384.909041,0.2554457196,0.0008851577975,8.756023335e-07,1.000564252,29.89825011,1266126.171,490.5896411,0,-1,0.2563317529998335,19.923220794240024,0,44.545485876647085
501,NO_ID,39417274.33,1383.721644,3.285019021,0.02783645944,0.0353988765,0.07784564185,0.5836890048,101300.7033,101300.704,0.1852399834,64.40562861,1365.736798,0.4040378583,0.0006476905664,1.707057965e-07,0.01413069004,0.1934861347,7186.727718,2.614437501,0,-1,0.4046857195721965,39.198369549888184,0,0.0017507067066342996
502,NO_ID,39612983.1,1385.833781,3.596937666,0.00824546349,0.002307600874,0.135663281,0.3231408164,101300.5032,101300.5032,0.01163005448,1.978758654,1375.582849,0.4860851813,0.0007611756638,4.988442616e-08,0.0008091932771,0.01169585971,849.3278805,0.3199600609,0,-1,0.48684640684822617,29.3523186779521,0,6.900926898355514e-06
503,NO_ID,37649264.7,1411.72887,2.448913825,0.006144253442,0.03270051083,0.1104974694,0.6901679579,101300.5115,101300.5122,0.619036231,61.40574096,1398.970683,0.3242171715,0.0004306672332,3.632595879e-07,0.04301473989,0.6358121256,9441.332369,3.613593334,0,-1,0.32464820199278793,5.964484672640083,0,0.019551319147483946
504,NO_ID,37057942.15,1386.502862,5.984521078,0.01647081073,0.00613338762,0.02846706173,0.853418403,632412.8919,632412.8989,47.56865061,269.2823471,1358.973227,0.2444255316,0.002009095314,5.216678345e-07,1.001590281,48.17615802,2065288.99,784.5289163,0,-1,0.24643514858183452,45.62202874918398,0,115.44778167633945
506,NO_ID,38012547.82,1415.418184,1.782669095,0.02394325515,0.004339092285,0.02791883904,0.8714813447,1497847.491,1497847.495,78.23679194,253.3999502,1380.250663,0.1004320121,0.003264805137,6.608722859e-07,1.000187857,79.4710054,257373.8442,100.384937,0,-1,0.1036974781092859,23.79071460576006,0,312.2956945440229
507,NO_ID,36310854.25,1408.092451,4.341765757,0.03163433867,0.02761232368,0.03165057713,0.8994445776,3231072.123,3231072.125,124.985656,238.8814829,1376.483065,0.1505781787,0.004215113357,6.003281556e-06,1.000210241,127.8233987,1976073.419,744.3005152,0,-1,0.15479929533855602,26.449048841280046,0,797.0109288648131
508,NO_ID,37603569.18,1385.33004,4.306827374,0.02688257295,0.0165271348,0.09509965348,0.6060013751,101300.2606,101300.261,0.2980095034,73.32384927,1365.597079,0.4026030485,0.000718445245,9.694634371e-08,0.02217652672,0.3068930139,18541.68062,6.842103226,0,-1,0.4033215906913437,39.338088833216034,0,0.004531105312077275
509,NO_ID,37796738.98,1404.126819,4.114317528,0.01996109113,0.009501214409,0.03004070798,0.8393049235,2916005.418,2916005.422,99.1227133,173.3674155,1375.056565,0.165172445,0.004247190468,3.525055472e-06,1.000015669,100.0158704,2196033.287,847.0737755,0,-1,0.169423160523472,28.0771915324799,0,501.2914434670406
510,NO_ID,38742814.27,1393.56477,4.338296555,0.01693473792,0.01765657116,0.02291419163,0.8712400084,786162.2894,786162.2962,55.64058824,295.8401954,1367.285859,0.2228246914,0.002003656461,1.562119527e-06,1.001575462,56.79298427,1116336.935,423.6049213,0,-1,0.22482990998052702,37.21099713478384,0,157.95280916802173
512,NO_ID,39361252.18,1397.029491,3.805295872,0.008298520055,0.01141114479,0.1376004057,0.4679850273,101300.8061,101300.8062,0.06886244611,9.923442492,1385.194324,0.4277320521,0.0006317329294,1.861672702e-07,0.005123926587,0.06967652349,4388.345857,1.666606353,0,-1,0.4283639711966702,19.740843484095876,0,0.00024194063695166603
514,NO_ID,36476694.15,1397.538453,3.438950206,0.02744041183,0.003738542399,0.02321820645,0.8753969504,1719557.655,1719557.659,84.14503419,241.0417688,1363.452012,0.1665820139,0.003534910901,5.666591689e-07,1.000894287,85.41599999,1020269.192,389.5460548,0,-1,0.17011749146016888,40.44747110079993,0,361.2442234100137
515,NO_ID,37060436.17,1399.433654,2.925976458,0.03881049654,0.01417291353,0.00113067244,0.9083518069,1667354.102,1667354.106,93.15723864,333.4159586,1363.807794,0.1408244631,0.00336058684,1.402161421e-06,1.000206561,96.0993284,611542.5305,229.631806,0,-1,0.144186452101421,40.125099374719866,0,442.7689342362198
516,NO_ID,39675131.5,1401.146283,2.328407714,0.009648120893,0.009903319408,0.1344407292,0.4646472915,101300.5792,101300.5793,0.07638311126,12.38843755,1388.123154,0.4018571649,0.0006666705741,1.506614982e-07,0.005663950125,0.07732660156,1825.041291,0.6964745956,0,-1,0.40252398613559826,16.812013629311878,0,0.00029767243294681313
517,NO_ID,38797379.52,1381.777125,5.722085159,0.0302700288,0.005157337789,0.06823892455,0.8645110754,144737.4098,144756.3764,18.14180515,733.3471669,1345.172238,0.2852658149,0.00114285879,6.497037088e-08,0.7858264237,18.58508514,682123.0471,252.8382645,0,-1,0.28640873866037087,59.73513005772793,0,16.792096637784006
518,NO_ID,37738187.81,1385.284544,3.735923652,0.03026446947,0.03131443676,0.00669513927,0.9031246083,309917.6683,309926.763,33.42934147,631.443454,1350.520389,0.2279272427,0.001417698247,7.068260489e-07,0.8717084661,34.96219731,387494.9384,141.9996096,0,-1,0.22934564777304892,54.281263692287894,0,57.016370975401095
519,NO_ID,37152314.58,1412.846477,3.066918381,0.01151610895,0.03285108003,0.08100901067,0.8881964174,179964.1929,179968.3568,27.20339141,586.6607802,1388.359947,0.232020012,0.0008463656805,7.564999308e-07,0.9685094792,28.09046922,235419.2969,89.87379488,0,-1,0.2328671341804308,16.524875916544033,0,37.7563522553909
520,NO_ID,38579136.25,1391.446757,5.940606405,0.02925424063,0.003434138379,0.154550631,0.6033322866,101300.4896,101300.491,0.3682794065,80.63480112,1369.066531,0.4270991276,0.0007904712925,1.987874916e-08,0.02717036303,0.3762137021,43561.0875,16.19629649,0,-1,0.42788961877124915,35.868636686656146,0,0.006919883737346542
526,NO_ID,38039235.97,1418.393758,5.659657898,0.01713788463,0.01196795863,0.06704475305,0.8391674376,3228875.557,3228875.56,105.0255895,153.2671977,1391.170987,0.1517496395,0.004233195006,5.534757764e-06,1.000104051,105.7215805,4348929.278,1699.805943,0,-1,0.155988369263764,11.76253264351999,0,562.7742066235974
527,NO_ID,39861537.09,1400.983543,4.984448855,0.02176672315,0.01682511191,0.06921203906,0.8689837906,1707939.942,1707939.947,81.48992119,235.016817,1372.38367,0.2236795898,0.003092216174,2.82798425e-06,1.000001791,82.96420851,2194023.058,833.3224631,0,-1,0.22677463395824998,31.523248437120174,0,338.8064926302251
528,NO_ID,37831343.01,1420.100136,3.32743505,0.03988530816,0.003124001413,0.08622135001,0.9005114458,2732459.31,2732459.312,117.2319191,249.0804931,1382.312767,0.1294179027,0.004545073996,5.133715568e-07,1.000037894,119.3408167,1054842.08,405.6841506,0,-1,0.13396349006755678,20.938459041600026,0,701.1899416259665
529,NO_ID,38346665.19,1381.227755,4.498617983,0.0274055918,0.02172833314,0.06041137399,0.7480643912,101300.3974,101300.4,1.766777406,248.5106569,1356.449435,0.3403988182,0.0007031512969,1.221059155e-07,0.1173703094,1.828077262,76977.421,28.29954772,0,-1,0.3411020916028155,48.48573274566411,0,0.1592603266506168
530,NO_ID,38130364.42,1410.183135,2.565416007,0.03829862247,0.03559287432,0.07360039282,0.9205009886,497706.0592,497712.8949,51.21210688,632.867342,1371.474341,0.1854731705,0.001840885342,1.075312417e-06,0.9648125167,54.12870446,227937.345,84.17824064,0,-1,0.187315131154417,33.20712712211184,0,133.81019852492565
531,NO_ID,39639200.35,1410.489456,4.512978488,0.01581561691,0.03808266493,0.01622376565,0.8648247695,3892096.991,3892096.994,121.4158916,191.0369749,1385.641619,0.1581503879,0.003608023259,1.465337566e-05,1.000059572,123.3055762,2759847.952,1050.144474,0,-1,0.16177306453466,16.867438925760098,0,752.1336088277014
532,NO_ID,36840680.23,1416.102937,3.657455201,0.007537141208,0.01923902651,0.1200613658,0.8326121393,101601.3308,101601.3407,9.168121266,321.2552615,1398.199561,0.2765025992,0.0005630926699,2.889839538e-07,0.506878622,9.338460569,166231.1949,64.49294536,0,-1,0.2770659808538538,6.7354141482881005,0,4.288492221840889
533,NO_ID,38644935.06,1414.742469,1.498345335,0.03412176145,0.008075712208,0.1205591941,0.8821071525,164793.9328,164801.1565,18.45992878,723.5489577,1374.9277,0.2063743158,0.001179134878,9.799949444e-08,0.7009652774,19.0673922,40449.11041,15.34939248,0,-1,0.20755354867749445,29.966831883008126,0,17.386171967483275
534,NO_ID,36490444.96,1403.960015,4.649430024,0.01831085828,0.03421908928,0.04683384989,0.8971137615,1124650.774,1124650.778,72.59504206,294.5594652,1378.369168,0.2114504986,0.002133228936,3.309347105e-06,1.000013796,74.81379057,1344036.073,507.2400717,0,-1,0.21358703688310499,25.91105550463999,0,268.8795985557739
536,NO_ID,39144873.32,1405.679874,3.886132907,0.0184765784,0.006063865783,0.05324456726,0.8257322593,2523176.506,2523176.511,89.54027176,167.9992841,1376.463161,0.1799982839,0.00407179909,2.19193701e-06,1.000212541,90.23961266,1912366.112,740.3218727,0,-1,0.18407227492701,26.922006036160155,0,409.05409524768635
537,NO_ID,37325325.41,1391.716545,3.212908717,0.0158944191,0.02022698226,0.07746436338,0.6481263026,101300.602,101300.6032,0.5253753709,77.80022903,1373.885234,0.3562225106,0.0006459965952,1.731040523e-07,0.03787796537,0.5385402054,15981.20051,5.995192889,0,-1,0.3568686802992523,31.049933614719976,0,0.014082616344301658
538,NO_ID,37638432.71,1389.421194,5.325538744,0.01363638823,0.03895627085,0.0556324311,0.7874009111,101300.1899,101300.1931,2.531931083,230.1393876,1370.495185,0.3286534034,0.0005382086375,2.845197395e-07,0.1585065956,2.624952038,129204.2055,47.96122302,0,-1,0.32919189655723946,34.43998287846398,0,0.3270752555643649
539,NO_ID,37436728.61,1391.420627,4.109235419,0.0231563981,0.01934175578,0.1015658789,0.6798442895,101300.3425,101300.3447,0.7485214148,123.9827152,1370.472015,0.3664958099,0.0006929835336,1.257357241e-07,0.05298855572,0.77058848,34163.45207,12.71268835,0,-1,0.3671889191693241,34.463152780799874,0,0.02858593410276498
541,NO_ID,39045210.56,1407.037192,3.322326815,0.02406787079,0.02674512553,0.1175051224,0.8807358558,167268.0666,167279.8894,18.75433985,644.4493007,1374.859346,0.2611334902,0.001014674195,3.830908149e-07,0.7178781502,19.44795751,206704.2242,77.56150962,0,-1,0.2621485474858149,30.033602437375976,0,17.94516649027031
542,NO_ID,37054769.6,1396.805378,3.006604998,0.03144612792,0.03855752761,0.1238755652,0.6190436298,101371.0749,101371.0721,0.2261953929,77.13941472,1378.430936,0.3939558564,0.0006524865428,1.662688141e-07,0.01699502194,0.237568146,6693.363854,2.447155789,0,-1,0.3946085092116141,26.504186512064052,0,0.002610426314754355
543,NO_ID,38575475.28,1410.101296,4.760650841,0.01629278969,0.03654124821,0.09591051972,0.8949028747,571203.0898,571203.0984,51.24204637,397.9525389,1384.855393,0.2421164885,0.001487485831,1.877072799e-06,1.001541144,53.0205117,1014083.683,383.4421361,0,-1,0.243605851403799,19.779037022527973,0,133.96669980536888
545,NO_ID,39218043.74,1409.109171,3.206514574,0.02361674392,0.004188637327,0.0516324833,0.8488083339,2674774.796,2674774.8,97.69544108,188.43891,1375.626761,0.1494794167,0.004368924732,1.246661737e-06,1.00120123,98.63573937,1232462.143,477.1099349,0,-1,0.15384958809373703,27.661383130560125,0,486.9591432559056
546,NO_ID,37682548.53,1419.344475,5.237569511,0.01421222187,0.02894978857,0.1621642657,0.8836126557,205038.8112,205038.8959,29.61204202,577.4037006,1393.692275,0.2727962067,0.0009808574198,7.089968792e-07,1.001869042,30.4887748,776860.8324,297.0185598,0,-1,0.27377777311667917,11.176500160831893,0,44.73842003031866
548,NO_ID,39278916.74,1392.201766,4.379333047,0.03710530718,0.03023299952,0.1050588455,0.8295290569,101503.813,101503.8444,4.234660788,507.0442518,1360.832607,0.3191905437,0.0007297424847,1.353129332e-07,0.2460537161,4.441213328,119231.7706,43.49454708,0,-1,0.31992042149763317,44.10243055967999,0,0.914915917827795
551,NO_ID,37925783.58,1418.09509,2.787436458,0.03563292209,0.002394726249,0.1764257146,0.8890860321,249588.0616,249588.7292,33.40507191,742.2286588,1377.998223,0.2365424783,0.001553643354,4.511488456e-08,0.99839189,34.31231075,237504.6383,90.4395678,0,-1,0.23809616676888454,26.842040640575988,0,56.93361374042198
554,NO_ID,38018665.0,1409.660508,2.686799095,0.02139066716,0.002566596279,0.1173834579,0.8633200167,305516.1863,305516.2025,34.23233022,473.2207276,1375.419313,0.2210583181,0.001527068171,8.344919897e-08,1.001155776,34.79211179,275701.431,106.111301,0,-1,0.222585469720199,29.385156640767946,0,59.78838940260843
555,NO_ID,38326449.3,1391.737969,5.310253283,0.02869355759,0.01883967747,0.04042333255,0.8916022341,1328727.943,1328727.947,77.16256937,305.7524926,1360.783988,0.2243080779,0.002819369801,1.863952431e-06,1.000599717,79.19468882,1981887.951,740.9814855,0,-1,0.22712931165343103,43.36562611648014,0,303.77867917245214
558,NO_ID,36155579.93,1398.140324,1.841363033,0.03846369434,0.03964474127,0.06406489515,0.8733029617,101850.1442,101850.235,5.875816739,600.3113837,1363.414128,0.2543522455,0.000729925457,1.745033321e-07,0.3040906122,6.243022041,21804.36891,7.929821613,0,-1,0.25508234546033215,41.520687907712045,0,1.7614909362404385
559,NO_ID,37971751.13,1407.68454,5.546059266,0.02289997519,0.009091377386,0.1911164545,0.754293967,101300.5342,101300.5398,2.586996672,244.9476106,1382.10224,0.3529400745,0.0007551500731,6.771561158e-08,0.1665638731,2.642170875,162110.4667,61.42293648,0,-1,0.35369529228871155,22.832927658112112,0,0.3414567235172998
561,NO_ID,36063840.07,1405.259806,3.993611736,0.02831706437,0.01413808507,0.08567095653,0.8940355783,907783.9496,907783.9546,64.93582599,350.1381089,1373.535869,0.2131463604,0.002400712941,9.84514704e-07,1.000867823,66.62959869,909177.8016,344.7672416,0,-1,0.21554805785570402,30.883149272255878,0,215.13579066344687
562,NO_ID,39787810.97,1411.414353,3.300895292,0.02852496471,0.01244194647,0.1099291768,0.8852314907,1157369.192,1157369.198,71.07850438,322.0836144,1378.478051,0.2067398509,0.002748697566,1.138726247e-06,1.000735009,72.78134591,732315.1166,279.2379176,0,-1,0.20948968719224698,25.78123271712002,0,257.7629482090652
563,NO_ID,39733134.43,1388.626507,3.456601758,0.0380150775,0.02136946616,0.00327926411,0.9084146566,872850.2345,872850.2428,66.9725589,467.2050969,1352.618251,0.1913791867,0.002412575893,1.105814943e-06,1.007681194,69.70959791,624229.6185,230.2350485,0,-1,0.19379286840794302,51.82312484991985,0,228.84304314356982
565,NO_ID,36974680.27,1411.703883,3.125915833,0.0269629889,0.0195009152,0.001282198261,0.8945243358,2630786.194,2630786.196,111.5774548,230.8501702,1379.678254,0.1034138088,0.003880826938,4.19675412e-06,1.000387177,113.8183976,942508.7159,361.2710428,0,-1,0.10729883249212001,23.638042835839997,0,635.1800214105124
567,NO_ID,36242332.19,1418.732963,2.988267309,0.03467199583,0.006500099684,0.1276513343,0.8973780595,1207414.081,1207414.085,76.49432966,335.2467039,1383.630782,0.1849018442,0.002951003206,5.240416149e-07,1.00030709,78.36409556,574321.0437,220.2207441,0,-1,0.1878533714476149,20.59647298816003,0,298.53992194554877
568,NO_ID,37883327.7,1398.741611,3.337864565,0.007783849434,0.02108526763,0.07892772374,0.6568322148,101300.8121,101300.8112,0.585571801,54.7299245,1384.736019,0.3425832465,0.0005374467493,2.761587853e-07,0.04164042794,0.5969335394,18468.29946,7.033539991,0,-1,0.3431209694080853,20.1991484802561,0,0.01749460888399916
569,NO_ID,39935390.89,1395.392312,4.12783539,0.01906530294,0.03115538199,0.05389989111,0.8842418521,214175.486,214189.1667,26.17327051,614.5701182,1365.908206,0.2556308495,0.001080194572,6.711013623e-07,0.8769760362,27.11628991,434572.8994,162.1825693,0,-1,0.2567117151733623,38.954721688960035,0,34.95102495865487
570,NO_ID,38172940.55,1388.379302,2.556885362,0.02492879276,0.00304654224,0.07840629921,0.6419124973,101300.5742,101300.5671,0.6828018822,116.9636914,1363.11324,0.3458545305,0.0007908190618,2.089453837e-08,0.04915653113,0.6965260299,13408.70591,5.021763554,0,-1,0.34664537045633836,41.82192763251214,0,0.023786653588564424
573,NO_ID,38570567.38,1406.329312,4.47968196,0.02226599902,0.03637874836,0.1349044191,0.8673604437,101703.0624,101703.2441,9.094140804,602.357049,1377.131535,0.2994780396,0.0006958377866,2.640471934e-07,0.4706679054,9.476668042,204215.9606,76.04645451,0,-1,0.3001741414337934,27.80337504006411,0,4.219561069539682
575,NO_ID,36172737.62,1404.594806,1.487976397,0.02410986596,0.02563957733,0.05367659953,0.8778028892,102369.0419,102369.3426,10.44863022,643.5324985,1372.104916,0.2149493066,0.0007662854267,2.029044153e-07,0.516830863,10.86421755,23627.53749,8.881007855,0,-1,0.21571579493111528,32.829567813183985,0,5.570095585423329
579,NO_ID,37092528.26,1393.129695,2.617677397,0.03400897969,0.01969055166,0.05824097281,0.8832390509,140928.8462,140942.4092,13.82447151,684.1665028,1356.695731,0.2470360903,0.001002741218,1.826205988e-07,0.5756191146,14.38768226,93988.13244,34.74787681,0,-1,0.24803901413859883,48.21407453843199,0,9.75081696585723
581,NO_ID,39771233.54,1401.711586,2.553987116,0.03769299104,0.03712324057,0.1212706873,0.8091124452,101448.2479,101448.2617,2.797149854,427.0566536,1371.881874,0.3070956439,0.0006949473051,1.496229055e-07,0.170402309,2.955095035,29923.6048,10.94159474,0,-1,0.3077907408280055,33.05319912134405,0,0.39918608702715414
582,NO_ID,38238304.23,1402.668762,4.615145207,0.01957139704,0.008051935433,0.03449214936,0.8284019359,3099207.02,3099207.024,99.62186168,164.5973316,1373.66771,0.174194534,0.004436851856,3.360094894e-06,1.000079729,100.3726163,2966469.072,1143.898919,0,-1,0.178634745950894,29.34879750720006,0,506.35282268311477
584,NO_ID,38125978.54,1407.391403,4.73215745,0.025563311,0.009809238887,0.1963483462,0.6699884368,101300.7691,101300.7687,0.7803389185,124.9174277,1384.69168,0.3875678268,0.000750590727,6.410825861e-08,0.05506810302,0.7988433482,48042.22601,18.11676578,0,-1,0.3883184816352586,20.24348750777608,0,0.031067797332946415
585,NO_ID,38942326.59,1415.165191,2.242218863,0.01076323543,0.001573582651,0.01080369755,0.7940408862,1357491.278,1357491.284,62.60813802,139.7226789,1391.510414,0.1248965421,0.003063117854,5.630613897e-07,1.000359424,62.88744332,512008.6944,203.665599,0,-1,0.1279602230153897,12.620791582079846,0,199.98872175160045
586,NO_ID,36436287.35,1405.995827,5.69175259,0.01621267159,0.01888817474,0.03308899434,0.8347087649,3468144.574,3468144.577,106.5941997,162.5542742,1381.119955,0.1818304495,0.004028844924,8.684128668e-06,1.000008646,107.5245971,4659600.807,1793.18583,0,-1,0.18586797855266798,21.660432472640196,0,579.7103780450755
588,NO_ID,36707787.21,1391.333042,2.581531134,0.01392756511,0.02166355673,0.03511296907,0.7654277262,101300.7495,101300.7524,2.447084038,200.5600215,1370.92375,0.2907936946,0.0006243959696,2.017653365e-07,0.1562782325,2.510162034,31866.77747,12.0179438,0,-1,0.2914182923349365,34.01141752032004,0,0.30552144331808084
589,NO_ID,37833499.13,1387.285646,5.014034021,0.0160808191,0.008771879182,0.05359733143,0.8364984082,101400.4395,101400.4823,12.3539226,532.7433468,1360.043505,0.2846260383,0.0007994388363,1.103356485e-07,0.68306866,12.56430217,422474.9926,159.5332773,0,-1,0.2854255874719485,44.89159871871993,0,7.78670426565259
590,NO_ID,39148043.48,1406.301616,4.771297419,0.01717394211,0.002989976422,0.1365624548,0.8459204295,257466.3153,257466.3336,30.02247673,432.9138759,1376.013993,0.266274644,0.001371981572,1.010133293e-07,1.004529598,30.40760096,860912.3222,330.837269,0,-1,0.26764672658532934,28.821228558208077,0,45.987199438948544
591,NO_ID,36064386.5,1391.548719,5.629200958,0.02089623484,0.03530573675,0.1160243991,0.6424440706,101300.259,101300.2568,0.3184759447,69.04778739,1375.200326,0.4080325269,0.0006112727604,2.07095598e-07,0.02341491784,0.3305208103,30765.38402,11.33610859,0,-1,0.40864400675599805,29.734841834240115,0,0.00517484323227334
592,NO_ID,37673700.19,1400.590111,1.412760279,0.0157611053,0.0192723323,0.03075101729,0.8313887659,101633.021,101633.0352,6.759815167,404.5631665,1375.228335,0.2251669474,0.0006760715866,1.836515355e-07,0.3789109912,6.943445002,18761.20808,7.1467428,0,-1,0.2258432026381355,29.706619866560004,0,2.3313827087756755
594,NO_ID,37559798.3,1410.321291,5.510975096,0.03933114805,0.01202838821,0.06117598598,0.9003896299,3572771.127,3572771.128,133.0958137,227.94328,1374.878898,0.1534942021,0.004946717191,2.677809738e-06,1.000984073,135.2981473,3338108.425,1264.956872,0,-1,0.15844359710073802,27.83452847872013,0,903.8007971665872
595,NO_ID,37406526.36,1420.848543,5.841562902,0.02670976249,0.02291592536,0.04484556145,0.9006088644,3386414.871,3386414.872,130.4859533,200.1467059,1388.890995,0.1101892071,0.004281009666,6.285977213e-06,1.000047345,132.3404169,3615529.516,1390.334833,0,-1,0.114476502743213,13.941699482560125,0,868.703265745397
596,NO_ID,39322456.85,1398.092492,2.372389776,0.02222993809,0.02663565703,0.07036108257,0.8520424341,101451.7214,101451.7968,8.144216725,568.6560697,1368.360021,0.2639585722,0.0007190954011,2.024612277e-07,0.4394507261,8.442327714,57016.16053,21.30632073,0,-1,0.26467787006232774,36.57504989830409,0,3.3840952073351893
597,NO_ID,38165684.46,1413.677294,2.998079607,0.0280371228,0.006569773598,0.1022618229,0.8790772597,1477396.455,1477396.46,79.08177361,271.3263787,1379.816758,0.1830936955,0.003214759634,8.216658623e-07,1.000166655,80.5321768,702117.9184,270.0353214,0,-1,0.18630927679986228,24.237708268800134,0,319.07790394404554
600,NO_ID,38561930.8,1408.557281,2.666038645,0.007645473806,0.03829219115,0.09408103441,0.7472310979,101300.7733,101300.7736,1.363459057,124.48567,1393.88289,0.3101217507,0.0004430445199,3.56159265e-07,0.0896018687,1.408129105,20256.92073,7.695706509,0,-1,0.310565151379165,11.052277505087886,0,0.0948479898018025
602,NO_ID,36933410.3,1394.496572,3.533680759,0.03527306432,0.03622033837,0.03230454016,0.9157734449,407073.5094,407078.1204,42.56396592,627.0801384,1358.017841,0.2138068141,0.001627860227,9.285872983e-07,0.9135105447,44.85598385,384417.5751,140.6357136,0,-1,0.2154356029142983,46.72163195398389,0,92.43322422647559
603,NO_ID,39991470.93,1412.522774,1.069139445,0.005965387687,0.01898727758,0.04906873021,0.7471599002,101300.5055,101300.5078,2.145863778,119.7991544,1397.469873,0.2418137511,0.0005108501851,3.024787096e-07,0.1381511625,2.185856925,5001.508598,1.948348674,0,-1,0.2423249037638096,7.465294676479971,0,0.2349352731496139
604,NO_ID,38068580.83,1387.874367,3.038268147,0.02283456484,0.03513453983,0.07549499741,0.6146520714,101300.4709,101300.4715,0.2587163443,69.88410964,1370.389218,0.3819114798,0.0006237828426,1.948349088e-07,0.01937296225,0.2693593265,7873.178552,2.891205549,0,-1,0.38253545747750883,34.54594969862387,0,0.003415007490201844
605,NO_ID,38083210.8,1407.912814,1.371624108,0.01417511027,0.03825910293,0.04194416935,0.8600638241,101688.7145,101688.7369,7.565733743,472.1712049,1383.495603,0.2185396088,0.0005746706074,3.081391445e-07,0.3981220442,7.882908213,16552.72373,6.257504162,0,-1,0.2191145875465445,21.43931622271998,0,2.9204248505086117
606,NO_ID,38398474.34,1407.953142,1.960300648,0.01231803683,0.01551580997,0.02553754729,0.8662706052,250322.8434,250322.8617,31.44346377,454.6168462,1382.954797,0.1826623843,0.00112348313,5.716903361e-07,1.009526947,32.08963092,131095.9738,50.76361015,0,-1,0.1837864391203361,21.88499638022381,0,50.443439482413396
607,NO_ID,36105867.98,1416.613156,1.779743049,0.03733665466,0.008144681494,0.08283912249,0.906560892,423188.6838,423188.7086,46.9473646,626.3727314,1376.812904,0.152026247,0.001860348811,2.322025354e-07,1.003211847,48.60689691,114587.8513,43.65202405,0,-1,0.1538868280135354,27.916255242368152,0,112.4517879023129
608,NO_ID,37337545.28,1383.980221,2.407815838,0.02300683729,0.003897186793,0.02987330305,0.8199469947,101521.0855,101521.1095,7.38829623,477.3465139,1351.811819,0.2573075212,0.0008258084687,3.283150821e-08,0.4252001895,7.534556551,64499.00684,24.22931191,0,-1,0.25813336250020824,53.12320750527988,0,2.78504699909348
609,NO_ID,38643239.71,1412.578564,4.518198211,0.01508340926,0.01158941583,0.08698294199,0.8285871364,2224787.769,2224787.774,84.58007612,166.3236305,1387.418999,0.2047993036,0.003462506503,3.969415712e-06,1.000073,85.34292961,2393992.127,929.8050768,0,-1,0.20826577951871203,16.157136827840077,0,364.98924879923436
610,NO_ID,39523174.34,1407.801166,3.074323731,0.01173825691,0.02212458189,0.04527549248,0.8702314943,539033.6425,539033.651,46.09361274,319.9613635,1385.050873,0.2089760021,0.001464197336,1.568510862e-06,1.0005612,47.11377336,461313.6241,177.6066079,0,-1,0.210441767946862,19.604145468800198,0,108.39903752168826
611,NO_ID,39936166.93,1419.394864,4.293477667,0.01668195314,0.02238012916,0.1507172555,0.8756109291,669893.8541,669893.862,52.31146591,332.3784284,1393.572753,0.2457930571,0.001780463445,1.587823748e-06,1.000693223,53.56282574,979906.4161,376.8316772,0,-1,0.247575108368748,10.9985149333761,0,139.61680947209655
612,NO_ID,38859730.65,1412.3935,5.792459261,0.01464469687,0.02642223932,0.1837029564,0.7705866566,101300.4711,101300.4758,2.633892583,217.0857844,1392.496477,0.3499891249,0.0006058201596,2.216403285e-07,0.1665608194,2.705897686,167783.3822,63.69312865,0,-1,0.35059516669992846,12.438690698495975,0,0.3539484764684904
613,NO_ID,39811390.58,1413.203971,4.989270647,0.03437000543,0.02295825176,0.1034200973,0.8838208036,3899478.595,3899478.598,129.2958409,229.2537772,1380.612423,0.193581454,0.00482256686,5.992523116e-06,1.000027437,131.7111263,3112954.386,1174.726923,0,-1,0.19841001338311598,21.891910699200025,0,852.9293098999036
614,NO_ID,38358905.49,1419.936929,3.644417772,0.02674682455,0.0395206492,0.03434106552,0.9096606401,3036437.939,3036437.941,127.1412962,245.0306619,1389.017954,0.113318342,0.003700007844,8.130820841e-06,1.001579416,130.6240249,1266475.174,479.2585044,0,-1,0.117026480664841,14.03872571904003,0,824.7402652763333
